Municipality,Year,BusinessName,IndustryLabel,Employees,LATITUDE,LONGITUDE,Maps
Grand Falls-Windsor,2019,trailway inn,Traveller accommodation,N/A,48.9487305,-55.6644465,Click here
Grand Falls-Windsor,2019,TRENDY TEN NAIL STUDIO,Personal care services and other personal services,N/A,48.9338033,-55.6560146,Click here
Grand Falls-Windsor,2019,TRINA'S HAIR STUDIO,Personal care services and other personal services,N/A,48.9567575,-55.6568467,Click here
Grand Falls-Windsor,2019,truly unique,Miscellaneous store retailers,N/A,48.94810929,-55.64984581,Click here
Grand Falls-Windsor,2019,TU'S RELAXATION MASSAGE,Personal care services and other personal services,N/A,48.9288127,-55.6547867,Click here
Grand Falls-Windsor,2019,TUCK'S BEE BETTER FARM,Crop and animal production,N/A,48.9598654,-55.6019667,Click here
Grand Falls-Windsor,2019,tutoring central,Elementary and secondary schools plus other educational services,N/A,48.9346912,-55.6466267,Click here
Grand Falls-Windsor,2019,TYCOM-PROPERTY MANAGEMENT SPECIALIST,Offices of real estate agents and brokers and activities related to real estate,N/A,48.9631552,-55.6555919,Click here
Grand Falls-Windsor,2019,UNIQUE DESIGNS,Specialized design services,N/A,48.9462582,-55.6680779,Click here
Grand Falls-Windsor,2019,united rentals,Rental and leasing services (except automotive equipment),N/A,48.9504472,-55.6433163,Click here
Grand Falls-Windsor,2019,universal fabricators inc,"Cutlery, hand tools and other fabricated metal product manufacturing",N/A,48.95400499,-55.68100449,Click here
Grand Falls-Windsor,2019,valley restaurant,Food services and drinking places,N/A,48.94737591,-55.6503459,Click here
Grand Falls-Windsor,2019,VK PRODUCTIONS,Personal care services and other personal services,N/A,48.929751,-55.6565203,Click here
Grand Falls-Windsor,2019,vogue optical,Health and personal care stores,N/A,48.9450093,-55.6497903,Click here
Grand Falls-Windsor,2019,walmart,General merchandise stores,N/A,48.94801708,-55.65098082,Click here
Grand Falls-Windsor,2019,warehouse one,Clothing and clothing accessories stores,N/A,48.9476941,-55.6501791,Click here
Grand Falls-Windsor,2019,wayne's world pub and eatery,Food services and drinking places,N/A,48.947166,-55.66785999,Click here
Grand Falls-Windsor,2019,weight no more nutrition,Personal care services and other personal services,N/A,48.9274046,-55.6556178,Click here
Grand Falls-Windsor,2019,western petrolium,Gasoline stations,N/A,48.9443373,-55.6595734,Click here
Grand Falls-Windsor,2019,western star-sterling trucks,Motor vehicle and parts dealers,N/A,48.9483202,-55.6579162,Click here
Grand Falls-Windsor,2019,WHIFFENS ENGRAVING,Miscellaneous store retailers,N/A,48.9544242,-55.68885489,Click here
Grand Falls-Windsor,2019,WIGGLES N' WAGS,Personal care services and other personal services,N/A,48.9701974,-55.5973788,Click here
Grand Falls-Windsor,2019,wine and stein homebrewing,"Sporting goods, hobby, book and music stores",N/A,48.9446597,-55.6603328,Click here
Grand Falls-Windsor,2019,wing'n it,Food services and drinking places,N/A,48.95072205,-55.64864504,Click here
Grand Falls-Windsor,2019,womens health network,Ambulatory health care services,N/A,48.9346912,-55.6466267,Click here
Grand Falls-Windsor,2019,"Woolfrey, Dr. Gregory P.",Ambulatory health care services,N/A,48.9310181,-55.64073039,Click here
Grand Falls-Windsor,2019,WR EXCAVATION,Construction,N/A,48.9582088,-55.6588729,Click here
Grand Falls-Windsor,2019,youth 2000 centre,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,48.948639,-55.6671344,Click here
Hughes Brook,2019,Areco Ltd.,Construction,N/A,49.0004508,-57.87575149,Click here
Hughes Brook,2019,Becky Lidstone Dog Groomer,Personal care services and other personal services,N/A,48.998488,-57.8802245,Click here
Hughes Brook,2019,Garry McKenzie Delivery,Couriers and messengers,N/A,48.9975457,-57.8797617,Click here
Hughes Brook,2019,Humberview Farm,Crop and animal production,N/A,49.0006309,-57.8752932,Click here
Hughes Brook,2019,Newfoundland Taxidermy Services,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,48.9966596,-57.8806661,Click here
Hughes Brook,2019,Tex's Transport,Truck transportation,N/A,48.9973396,-57.8807169,Click here
Humber Arm South,2019,Allen's Fish Market,Food and beverage stores,N/A,48.9937171,-58.100543,Click here
Humber Arm South,2019,Canada Post,Postal service,N/A,49.00947,-58.13133,Click here
Humber Arm South,2019,Evoy's Video & Kwikway,Food and beverage stores,N/A,49.0069459,-58.1233788,Click here
Humber Arm South,2019,Katies Konvenience,Food and beverage stores,N/A,48.9949613,-58.1004161,Click here
Happy Valley-Goose Bay,2019,3 MK CONSTRUCTION LIMITED,Construction,N/A,53.30745732,-60.37430679,Click here
Happy Valley-Goose Bay,2019,A&M CONSTRUCTION ,Construction,N/A,53.30601919,-60.30175911,Click here
Happy Valley-Goose Bay,2019,ACADEMY CANADA,Community colleges and C.E.G.E.P.s,N/A,53.29559651,-60.30390697,Click here
Happy Valley-Goose Bay,2019,AG PIKES HOLDING LIMITED,Building material and garden equipment and supplies dealers,N/A,53.2981993,-60.31767145,Click here
Happy Valley-Goose Bay,2019,AIR BORELIS,Air transportation,N/A,53.3079428,-60.4260839,Click here
Happy Valley-Goose Bay,2019,AIR LABRADOR LIMITED,Air transportation,N/A,53.31138539,-60.41724362,Click here
Happy Valley-Goose Bay,2019,AIRBOURNE CAFE & GIFTS LIMITED,Food services and drinking places,N/A,53.31386773,-60.4127364,Click here
Happy Valley-Goose Bay,2019,ALANTRA LEASING INCORPORTED ,Offices of real estate agents and brokers and activities related to real estate,N/A,53.31743976,-60.28843946,Click here
Happy Valley-Goose Bay,2019,ALL WHEEL DRIVE ,Motor vehicle and parts dealers,N/A,53.30961117,-60.33953662,Click here
Happy Valley-Goose Bay,2019,AMARUK GOLF CLUB ,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,53.3046169,-60.3732009,Click here
Happy Valley-Goose Bay,2019,ANTHONY INSURANCE INC,"Agencies, brokerages and other insurance related activities",N/A,53.31100121,-60.37825874,Click here
Happy Valley-Goose Bay,2019,ASSOCIATION OF NEW CANADIANS,"Grant-making, civic, and professional and similar organizations",N/A,53.29641705,-60.32769873,Click here
Happy Valley-Goose Bay,2019,ATLANTIC CANADA OPPORTUNITEIS AGENGY,Other federal government services (except defence),N/A,,,Click here
Happy Valley-Goose Bay,2019,AURORA ENERGY LTD. /ARORA ENERGY RESOURCES,Other metal ore mining,N/A,53.31173682,-60.41675995,Click here
Happy Valley-Goose Bay,2019,AVIS BUDGET GROUP,Automotive equipment rental and leasing,N/A,53.31386773,-60.4127364,Click here
Happy Valley-Goose Bay,2019,BANK OF MONTREAL,Banking and other depository credit intermediation,N/A,53.2975273,-60.32884211,Click here
Happy Valley-Goose Bay,2019,BANK OF NOVA SCOTIA,Banking and other depository credit intermediation,N/A,53.29813733,-60.30205639,Click here
Happy Valley-Goose Bay,2019,BAYTEC MECHANICAL SERVICES INC.,Automotive repair and maintenance,N/A,53.30867419,-60.38413748,Click here
Happy Valley-Goose Bay,2019,BECKEN PHOTOGRAPHY,"Other professional, scientific and technical services",N/A,53.31930646,-60.39606284,Click here
Happy Valley-Goose Bay,2019,BELL CANADA,Telecommunications,N/A,,,Click here
Happy Valley-Goose Bay,2019,BELL MOBILITY INC,Telecommunications,N/A,,,Click here
Happy Valley-Goose Bay,2019,BELRON CANADA LTD,Automotive repair and maintenance,N/A,53.29860083,-60.32545434,Click here
Happy Valley-Goose Bay,2019,BIG LAND BED & BREAKFAST ,Traveller accommodation,N/A,53.30216789,-60.31755328,Click here
Happy Valley-Goose Bay,2019,BIG LAND REALTY LIMITED,Offices of real estate agents and brokers and activities related to real estate,N/A,53.2981993,-60.31767145,Click here
Happy Valley-Goose Bay,2019,BIRCH ISLAND SPA & SKIN CARE SERVICES,Personal care services and other personal services,N/A,53.2956335,-60.30080833,Click here
Happy Valley-Goose Bay,2019,BIRDHOUSE GARDEN MARKET INC.,Building material and garden equipment and supplies dealers,N/A,53.2978903,-60.31496141,Click here
Happy Valley-Goose Bay,2019,BLACK & MACDONALD,Construction,N/A,53.33071296,-60.41398069,Click here
Happy Valley-Goose Bay,2019,BLACK SPRUCE EXPEDITIONS,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,,,Click here
Happy Valley-Goose Bay,2019,BLB PROPERTY MAINTENANCE LTD.,Offices of real estate agents and brokers and activities related to real estate,N/A,53.30838417,-60.38444373,Click here
Happy Valley-Goose Bay,2019,BLIZZARD CORPORATION LTD. . MINIPI CAMP,Clothing and clothing accessories stores,N/A,53.33000157,-60.4121786,Click here
Happy Valley-Goose Bay,2019,BNR DISTRIBUTION & TRANSMISSION LTD.,Construction,N/A,53.31521057,-60.38449977,Click here
Happy Valley-Goose Bay,2019,BURDEN'S JANITORIAL,Services to buildings and dwellings,N/A,53.30844046,-60.37921409,Click here
Happy Valley-Goose Bay,2019,C.B.C.L.,"Architectural, engineering and related services",N/A,53.305186,-60.37233974,Click here
Happy Valley-Goose Bay,2019,CABOT AUTO,Automotive repair and maintenance,N/A,53.29921121,-60.33186023,Click here
Happy Valley-Goose Bay,2019,CAL LEGROW INSURANCE LIMITED,"Agencies, brokerages and other insurance related activities",N/A,53.308795,-60.37730677,Click here
Happy Valley-Goose Bay,2019,CANADA INC. / HONG KONG RESTAURANT ,Food services and drinking places,N/A,53.30776722,-60.37589535,Click here
Happy Valley-Goose Bay,2019,CANADA POST - STATION B,Postal service,N/A,53.29852592,-60.30267656,Click here
Happy Valley-Goose Bay,2019,CANADA POST - STATION C,Postal service,N/A,53.3128239,-60.37995245,Click here
Happy Valley-Goose Bay,2019,CANADIAN HELICOPTERS,Air transportation,N/A,53.30488541,-60.37169876,Click here
Happy Valley-Goose Bay,2019,CANADIAN NATIONAL INSTITUTE FOR THE BLIND,"Grant-making, civic, and professional and similar organizations",N/A,53.29780617,-60.3036578,Click here
Happy Valley-Goose Bay,2019,CAPITAL SECURITY GOURP ,Construction,N/A,,,Click here
Happy Valley-Goose Bay,2019,CARTWRIGHT DRILLING INC.,"Support activities for mining, and oil and gas extraction",N/A,53.32628995,-60.40763883,Click here
Happy Valley-Goose Bay,2019,CENTRAL TRUSS SYSTEMS (LABRADOR) INC.,"Veneer, plywood and engineered wood product manufacturing",N/A,53.32932522,-60.4108383,Click here
Happy Valley-Goose Bay,2019,CGI DEVELOPMENT INC / CGI HOLDINGS INC,Construction,N/A,53.31502551,-60.38422084,Click here
Happy Valley-Goose Bay,2019,CHIASSON CONSTRUCTION LTD.,Construction,N/A,53.29973484,-60.32045108,Click here
Happy Valley-Goose Bay,2019,CHUBB'S MACHINE SHOP LIMITED,"Machine shops, turned product, and screw, nut and bolt manufacturing",N/A,53.32667294,-60.40681639,Click here
Happy Valley-Goose Bay,2019,CLARIFIED PROFESSIONAL CORPORATION INC.,"Accounting, tax preparation, bookkeeping and payroll services",N/A,53.29726513,-60.30641989,Click here
Happy Valley-Goose Bay,2019,COLLEGE OF THE NORTH ATLANTIC ,Community colleges and C.E.G.E.P.s,N/A,53.29661755,-60.33108885,Click here
Happy Valley-Goose Bay,2019,COMMUNITY BUSINESS DEVELOPMENT CORPORATION,Non-depository credit intermediation,N/A,53.30149662,-60.30710929,Click here
Happy Valley-Goose Bay,2019,CONWARD ENTERPRISES INC.,Traveller accommodation,N/A,53.30830984,-60.37530581,Click here
Happy Valley-Goose Bay,2019,CONWARD ENTERPRISES LTD / CHERRYWOOD SUITES,Traveller accommodation,N/A,53.30817897,-60.37903963,Click here
Happy Valley-Goose Bay,2019,COONEY'S TAXI LTD.,Taxi and limousine service,N/A,53.29539791,-60.30540527,Click here
Happy Valley-Goose Bay,2019,CREATIVE CURL,Personal care services and other personal services,N/A,53.31100121,-60.37825874,Click here
Happy Valley-Goose Bay,2019,D & F ELECTRICAL ,Construction,N/A,53.2996912,-60.3334935,Click here
Happy Valley-Goose Bay,2019,D & L APPLIANCES,Construction,N/A,53.30002341,-60.33162049,Click here
Happy Valley-Goose Bay,2019,DANDY DOLLAR STORE,General merchandise stores,N/A,53.30933941,-60.37782646,Click here
Happy Valley-Goose Bay,2019,DAPPER DOGZ,Personal care services and other personal services,N/A,53.30825584,-60.36633748,Click here
Happy Valley-Goose Bay,2019,DBH LTD,Construction,N/A,53.29721754,-60.34469137,Click here
Happy Valley-Goose Bay,2019,DEBORAH VOISEY ,Unclassified,N/A,53.32068881,-60.39445175,Click here
Happy Valley-Goose Bay,2019,DECADENT TREATS,Food services and drinking places,N/A,53.29624871,-60.29639181,Click here
Happy Valley-Goose Bay,2019,DEPARTMENT OF ADVANCED EDUCATION  SKILL DEVELOPMENT,Provincial and territorial public administration,N/A,53.29741434,-60.32571495,Click here
Happy Valley-Goose Bay,2019,"DEPARTMENT OF CHILDREN, SENIORS AND SOCIAL DEVELOMENT",Provincial and territorial public administration,N/A,53.3026053,-60.3863375,Click here
Happy Valley-Goose Bay,2019,"DEPARTMENT OF CROWN LANDS, WATER RESOURCES",Provincial and territorial public administration,N/A,53.29859246,-60.3229424,Click here
Happy Valley-Goose Bay,2019,DEPARTMENT OF FISHERIES AND LANDS / FISHERIES,Provincial and territorial public administration,N/A,53.2990261,-60.30428051,Click here
Happy Valley-Goose Bay,2019,DEPARTMENT OF FISHERIES AND LANDS / WILDLIFE,Provincial and territorial public administration,N/A,53.30857204,-60.38626254,Click here
Happy Valley-Goose Bay,2019,DEPARTMENT OF FORESTY & AGRICULTURE,Provincial and territorial public administration,N/A,53.29741434,-60.32571495,Click here
Happy Valley-Goose Bay,2019,DEPARTMENT OF JUSTICE / PROVINCIAL COURT,Provincial and territorial public administration,N/A,,,Click here
Happy Valley-Goose Bay,2019,DEPARTMENT OF LABRADOR & ABORIGINAL AFFAIRS,Provincial and territorial public administration,N/A,53.31447312,-60.28952072,Click here
Happy Valley-Goose Bay,2019,DEPARTMENT OF MOTOR REGISTRATION ,Provincial and territorial public administration,N/A,53.29859246,-60.3229424,Click here
Happy Valley-Goose Bay,2019,DEPARTMENT OF MUNICIPAL AFFAIRS (IND. EXPERT ADVISORY C) ,Provincial and territorial public administration,N/A,53.3096776,-60.382516,Click here
Happy Valley-Goose Bay,2019,DEPARTMENT OF TOURISM CULTURE INDUSTRY & INNOVATION,Provincial and territorial public administration,N/A,53.29856664,-60.3069206,Click here
Happy Valley-Goose Bay,2019,DEPARTMENT OF TRANSPORTATION & WORKS,Provincial and territorial public administration,N/A,53.2979898,-60.3248421,Click here
Happy Valley-Goose Bay,2019,DESTINATION LABRADOR INC,"Grant-making, civic, and professional and similar organizations",N/A,53.30424867,-60.36564806,Click here
Happy Valley-Goose Bay,2019,DEXTER INSTITUTE,Elementary and secondary schools plus other educational services,N/A,53.29559651,-60.30390697,Click here
Happy Valley-Goose Bay,2019,DISTINCTIVE KNITTING,"Sporting goods, hobby, book and music stores",N/A,53.298615,-60.3066989,Click here
Happy Valley-Goose Bay,2019,DOGGIE SPAWZ,Personal care services and other personal services,N/A,53.30540391,-60.36671623,Click here
Happy Valley-Goose Bay,2019,DONNY'S CARPET CLEANING & CAR DETAILING,Automotive repair and maintenance,N/A,53.30933941,-60.37782646,Click here
Happy Valley-Goose Bay,2019,DONSAR ENTERPRISE LIMITED,Services to buildings and dwellings,N/A,53.30385119,-60.36905749,Click here
Happy Valley-Goose Bay,2019,DOROTHY'S CRAFTS & SEWING INC.,"Sporting goods, hobby, book and music stores",N/A,53.30933941,-60.37782646,Click here
Happy Valley-Goose Bay,2019,"DRIVING FORCE INC., THE",Automotive equipment rental and leasing,N/A,53.30964163,-60.38256693,Click here
Happy Valley-Goose Bay,2019,D'S LANDING INC.,Food and beverage stores,N/A,53.29686096,-60.28283725,Click here
Happy Valley-Goose Bay,2019,EAGLE RIVER CREDIT UNION,Local credit unions,N/A,53.30222276,-60.36967202,Click here
Happy Valley-Goose Bay,2019,EARLY CHILDHOOD DEVELOPMENT ASSOCIATION (PUMKIN HOUSE),Social assistance,N/A,53.32717831,-60.40874734,Click here
Happy Valley-Goose Bay,2019,EASTERN LABRADOR ARTS ALLIANCE,"Grant-making, civic, and professional and similar organizations",N/A,53.30558123,-60.34880867,Click here
Happy Valley-Goose Bay,2019,EASTLINK ATLANTIC DIVISON,Telecommunications,N/A,,,Click here
Happy Valley-Goose Bay,2019,EFCO ENTERPRISES LTD / SIGMA MANAGEMENT CORP,Construction,N/A,53.30856689,-60.33890865,Click here
Happy Valley-Goose Bay,2019,EJB CONTRACTING LIMITED,Construction,N/A,53.30249314,-60.36327656,Click here
Happy Valley-Goose Bay,2019,EL GRECO ,Food services and drinking places,N/A,53.29543292,-60.30978219,Click here
Happy Valley-Goose Bay,2019,EMMA'S SUITES,Traveller accommodation,N/A,53.30942407,-60.34140485,Click here
Happy Valley-Goose Bay,2019,ENVIRO SAFE FUEL SYSTEMS,Waste management and remediation services,N/A,53.31309782,-60.3833457,Click here
Happy Valley-Goose Bay,2019,ERMSIGN PHOTOGRAPHY ,"Other professional, scientific and technical services",N/A,53.30921418,-60.33170397,Click here
Happy Valley-Goose Bay,2019,"ERNEST, GARY",Construction,N/A,53.30263134,-60.32161641,Click here
Happy Valley-Goose Bay,2019,FAIRSTONE FINANCIAL INC,Non-depository credit intermediation,N/A,53.2982662,-60.3224203,Click here
Happy Valley-Goose Bay,2019,"FELSBERG, RICHARD",Construction,N/A,,,Click here
Happy Valley-Goose Bay,2019,FILLATRE'S FUNERAL HOME,Funeral services,N/A,53.3152339,-60.3845779,Click here
Happy Valley-Goose Bay,2019,FINLEY'S FARM INC.  ,Crop and animal production,N/A,53.29715518,-60.31534457,Click here
Happy Valley-Goose Bay,2019,FRENCHIES SERVICE CENTER,Motor vehicle and parts dealers,N/A,53.29756323,-60.32377073,Click here
Happy Valley-Goose Bay,2019,FRONTIER ENTERPRISES LIMITED,Construction,N/A,53.29658302,-60.3261027,Click here
Happy Valley-Goose Bay,2019,FROYD SERVICES LTD / A&W LIMITED,Food services and drinking places,N/A,53.31968121,-60.39683136,Click here
Happy Valley-Goose Bay,2019,GARY HILLIER,Construction,N/A,53.30778559,-60.30309757,Click here
Happy Valley-Goose Bay,2019,GEAR'S GAINS FITNESS CENTRE INC.,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,53.29824348,-60.32480758,Click here
Happy Valley-Goose Bay,2019,GEORGE BENNETT ULTRAMAR,Gasoline stations,N/A,53.29773351,-60.32632049,Click here
Happy Valley-Goose Bay,2019,GET GELOUS,Personal care services and other personal services,N/A,53.30319688,-60.29209689,Click here
Happy Valley-Goose Bay,2019,GILCO WHOLESALERS LTD.,"Machinery, equipment and supplies merchant wholesalers",N/A,53.29824348,-60.32480758,Click here
Happy Valley-Goose Bay,2019,GOOSE BAY AIRPORT CORPORATION,Support activities for transportation,N/A,53.313422,-60.4123414,Click here
Happy Valley-Goose Bay,2019,GOOSE BAY AIRPORT RESTAURANT LTD,Food services and drinking places,N/A,53.29543292,-60.30978219,Click here
Happy Valley-Goose Bay,2019,GOOSE BAY AUTO PARTS LTD,Motor vehicle and parts dealers,N/A,53.30753709,-60.38452544,Click here
Happy Valley-Goose Bay,2019,GOOSE BAY MILITARY RESOURCES CENTRE,"Grant-making, civic, and professional and similar organizations",N/A,53.29501622,-60.41576047,Click here
Happy Valley-Goose Bay,2019,GOOSE BAY MOTORS,Motor vehicle and parts dealers,N/A,53.29649498,-60.31226234,Click here
Happy Valley-Goose Bay,2019,GOOSE BAY PAINTERS LIMITED,Construction,N/A,53.30198338,-60.2923024,Click here
Happy Valley-Goose Bay,2019,GOOSE BAY ULTAMAR,Gasoline stations,N/A,53.2976919,-60.3263282,Click here
Happy Valley-Goose Bay,2019,GOOSE BAY WHOLESALERS,"Machinery, equipment and supplies merchant wholesalers",N/A,53.3000333,-60.3308342,Click here
Happy Valley-Goose Bay,2019,GOOSE REAL ESTATE,Offices of real estate agents and brokers and activities related to real estate,N/A,53.31222715,-60.38157355,Click here
Happy Valley-Goose Bay,2019,"GOSALA, HEM DENTAL SERVICES",Ambulatory health care services,N/A,53.29996435,-60.32348103,Click here
Happy Valley-Goose Bay,2019,GOSLING LAKE HOLDINGS LTD,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,,,Click here
Happy Valley-Goose Bay,2019,GRAFTER'S ,Food services and drinking places,N/A,53.3080263,-60.37489238,Click here
Happy Valley-Goose Bay,2019,GRAHAM CONSULTING SERVICES ,"Employment services and management, scientific and technical consulting services",N/A,53.3040125,-60.36456062,Click here
Happy Valley-Goose Bay,2019,GRANT THORNTON LLP,"Accounting, tax preparation, bookkeeping and payroll services",N/A,53.29767628,-60.326871,Click here
Happy Valley-Goose Bay,2019,GREAT NORTH DATA,"Data processing, hosting, and related services",N/A,53.3287206,-60.41161272,Click here
Happy Valley-Goose Bay,2019,GREENLEAF GARDEN SUPPLIES,Building material and garden equipment and supplies dealers,N/A,53.29570991,-60.29986952,Click here
Happy Valley-Goose Bay,2019,GREEN'S CONSTRUCTION ,Construction,N/A,53.30706372,-60.30357931,Click here
Happy Valley-Goose Bay,2019,GREYROCK INC.,Construction,N/A,53.29777824,-60.28260398,Click here
Happy Valley-Goose Bay,2019,GUILLEVIN INTERNATIONAL CO.,"Personal and household goods, and building material and supplies wholesaler-distributors",N/A,53.3128239,-60.37995245,Click here
Happy Valley-Goose Bay,2019,H & R BLOCK,"Accounting, tax preparation, bookkeeping and payroll services",N/A,53.30651755,-60.37365135,Click here
Happy Valley-Goose Bay,2019,"HAIR STUDIO, THE",Personal care services and other personal services,N/A,53.30933941,-60.37782646,Click here
Happy Valley-Goose Bay,2019,HAMILTON BUILDING COMPONENTS INC,Construction,N/A,53.30429596,-60.33078386,Click here
Happy Valley-Goose Bay,2019,HAMILTON CONTRACTING LTD,Construction,N/A,53.32706441,-60.40451437,Click here
Happy Valley-Goose Bay,2019,HAMILTON DRUGS LIMITED,Health and personal care stores,N/A,53.30745732,-60.37430679,Click here
Happy Valley-Goose Bay,2019,HAMILTON RIVER DENTAL CLINIC,Ambulatory health care services,N/A,53.31126178,-60.37970329,Click here
Happy Valley-Goose Bay,2019,HAMILTON STORES LTD.,Food and beverage stores,N/A,53.32056098,-60.38935576,Click here
Happy Valley-Goose Bay,2019,HAMILTON WHOLESALERS LTD.,"Food, beverage and tobacco merchant wholesalers",N/A,53.30207264,-60.40327176,Click here
Happy Valley-Goose Bay,2019,HAPPY GOOSE CAR WASH,Automotive repair and maintenance,N/A,53.31049682,-60.3802552,Click here
Happy Valley-Goose Bay,2019,"HARRIS, KELLY",Unclassified,N/A,53.30888968,-60.29052655,Click here
Happy Valley-Goose Bay,2019,HARVEY'S TRAVEL,Travel arrangement and reservation services,N/A,53.29824348,-60.32480758,Click here
Happy Valley-Goose Bay,2019,HICKEY CONSTRUCTION,Construction,N/A,53.2998313,-60.3296358,Click here
Happy Valley-Goose Bay,2019,"HILLCORP INVESTMENTS INC., MOTHERWOOD",Building material and garden equipment and supplies dealers,N/A,,,Click here
Happy Valley-Goose Bay,2019,HILLCREST AUTOMOTIVE,Motor vehicle and parts dealers,N/A,53.29699914,-60.32654314,Click here
Happy Valley-Goose Bay,2019,HILLIERS TRADES LIMITED,Construction,N/A,53.29661755,-60.33108885,Click here
Happy Valley-Goose Bay,2019,HOTEL NORTH,Traveller accommodation,N/A,53.30668087,-60.38192087,Click here
Happy Valley-Goose Bay,2019,HOTEL NORTH TWO,Traveller accommodation,N/A,53.31093714,-60.37750697,Click here
Happy Valley-Goose Bay,2019,HOUSING HUB,"Grant-making, civic, and professional and similar organizations",N/A,53.29648097,-60.32683104,Click here
Happy Valley-Goose Bay,2019,IAN BLAKE / CROSSFOX CONSTRUCTION ,Construction,N/A,,,Click here
Happy Valley-Goose Bay,2019,ICE WORKS,"Amusement, recreation, performing arts, spectator sports and related industries, and heritage institutions",N/A,53.29597758,-60.31464803,Click here
Happy Valley-Goose Bay,2019,IGLUTEK COMPUTERS INC.,Electronics and appliance stores,N/A,53.30493355,-60.37222389,Click here
Happy Valley-Goose Bay,2019,IMPERIAL OIL LIMITED,Gasoline stations,N/A,53.29900643,-60.39276759,Click here
Happy Valley-Goose Bay,2019,INNU DEVELOP. LTD. PARTNERSHIP,Management of companies and enterprises,N/A,53.29915811,-60.29815364,Click here
Happy Valley-Goose Bay,2019,INTERNATIONAL CATERING LIMITED,Food services and drinking places,N/A,53.30243748,-60.40485783,Click here
Happy Valley-Goose Bay,2019,IRVING AVIATION SERVICES,Support activities for transportation,N/A,53.30940512,-60.42332914,Click here
Happy Valley-Goose Bay,2019,J.J.'S TRUCKING/10122 NFLD LTD,Truck transportation,N/A,53.29666794,-60.32537319,Click here
Happy Valley-Goose Bay,2019,JAKE RETAIL INC.,General merchandise stores,N/A,53.30953234,-60.34034966,Click here
Happy Valley-Goose Bay,2019,JAZZ AVIATION LP,Air transportation,N/A,53.31386773,-60.4127364,Click here
Happy Valley-Goose Bay,2019,JEMM CATERING ,Food services and drinking places,N/A,53.29800781,-60.34096212,Click here
Happy Valley-Goose Bay,2019,JH & S CONTRACTING ,Construction,N/A,,,Click here
Happy Valley-Goose Bay,2019,JLD DESIGNS,Specialized design services,N/A,53.29909122,-60.30382452,Click here
Happy Valley-Goose Bay,2019,JUNGLE JIMS,Food services and drinking places,N/A,53.31093714,-60.37750697,Click here
Happy Valley-Goose Bay,2019,K & K DAWE TRUCKING LTD,Truck transportation,N/A,53.32762194,-60.4056635,Click here
Happy Valley-Goose Bay,2019,KARDIA NUTRITION & APPAREL,Unclassified,N/A,53.30272019,-60.28376939,Click here
Happy Valley-Goose Bay,2019,KEITH DECKER ,Legal services,N/A,53.31007953,-60.3369629,Click here
Happy Valley-Goose Bay,2019,KOINEDGE,"Data processing, hosting, and related services",N/A,53.32871097,-60.40858279,Click here
Happy Valley-Goose Bay,2019,KOMATIK SUPPORT SERVICES / ROYAL INN & SUITES,Traveller accommodation,N/A,53.29944622,-60.32261622,Click here
Happy Valley-Goose Bay,2019,LAB CABS,Taxi and limousine service,N/A,53.29517445,-60.30682142,Click here
Happy Valley-Goose Bay,2019,LAB SPECIALTY SERVICES INC.,Electronics and appliance stores,N/A,53.30875708,-60.37885918,Click here
Happy Valley-Goose Bay,2019,LABRADOR ABORIGINAL TRAINING PARTNERSHIP,Elementary and secondary schools plus other educational services,N/A,53.30890457,-60.38382049,Click here
Happy Valley-Goose Bay,2019,LABRADOR AIRWAYS,Air transportation,N/A,53.313422,-60.4123414,Click here
Happy Valley-Goose Bay,2019,LABRADOR CATERING INC.,Food services and drinking places,N/A,53.31337649,-60.38265211,Click here
Happy Valley-Goose Bay,2019,LABRADOR CERAMIC TILES,Building material and garden equipment and supplies dealers,N/A,53.30880211,-60.36008669,Click here
Happy Valley-Goose Bay,2019,LABRADOR COATING LTD,Automotive repair and maintenance,N/A,53.32672322,-60.40390578,Click here
Happy Valley-Goose Bay,2019,LABRADOR DIVING SERVICES,Facilities and other support services,N/A,53.30660138,-60.37532565,Click here
Happy Valley-Goose Bay,2019,LABRADOR FRIENDSHIP CENTRE,"Grant-making, civic, and professional and similar organizations",N/A,53.297736,-60.3043252,Click here
Happy Valley-Goose Bay,2019,LABRADOR HUNTING & FISHING ASSOCIATION ,"Grant-making, civic, and professional and similar organizations",N/A,,,Click here
Happy Valley-Goose Bay,2019,LABRADOR INN,Traveller accommodation,N/A,53.31014523,-60.37663949,Click here
Happy Valley-Goose Bay,2019,LABRADOR INSTITUTE,Universities,N/A,53.2988841,-60.30047794,Click here
Happy Valley-Goose Bay,2019,LABRADOR INVESTMENTS LIMITED / THE NEW STORE,General merchandise stores,N/A,53.30728673,-60.37392309,Click here
Happy Valley-Goose Bay,2019,LABRADOR MASSAGE THERAPY,Ambulatory health care services,N/A,53.30395218,-60.30057501,Click here
